Status;Distance Macro;Distance Micro;Magnitude Macro;Magnitude Micro;
2;0;416;0;1307;
2;0;415;0;1051;
2;0;415;0;1581;
2;0;412;0;1486;
2;0;408;0;971;
2;0;407;0;1336;
2;0;408;0;1076;
2;0;408;0;1094;
2;0;409;0;851;
2;0;409;0;1130;
2;0;409;0;1048;
2;0;413;0;1502;
2;0;412;0;1422;
2;0;408;0;1141;
2;0;400;0;1050;
2;0;401;0;1457;
2;0;405;0;956;
2;0;407;0;583;
2;0;407;0;583;
2;0;407;0;590;
2;0;407;0;1122;
2;0;407;0;1409;
2;0;406;0;904;
2;0;407;0;653;
2;0;407;0;400;
2;0;407;0;400;
2;0;407;0;400;
2;0;407;0;400;
2;0;405;0;815;
2;0;401;0;761;
2;0;401;0;761;
2;0;395;0;1004;
2;0;386;0;1037;
2;0;384;0;798;
2;0;384;0;839;
2;0;384;0;1324;
2;0;388;0;1088;
2;0;402;0;1707;
2;0;412;0;2190;
2;0;417;0;2237;
2;0;423;0;1037;
2;0;428;0;711;
2;0;425;0;1025;
2;0;417;0;1201;
2;0;417;0;1117;
2;0;421;0;1312;
2;0;428;0;1261;
2;0;428;0;875;
2;0;428;0;620;
2;0;429;0;836;
2;0;430;0;1318;
2;0;430;0;1967;
2;0;425;0;1332;
2;0;421;0;448;
2;0;419;0;670;
2;0;412;0;1720;
2;0;405;0;1799;
2;0;402;0;1372;
2;0;403;0;488;
2;0;402;0;805;
2;0;399;0;793;
2;0;394;0;556;
2;0;394;0;729;
2;0;395;0;1153;
2;0;398;0;1267;
2;0;399;0;1035;
2;0;401;0;1127;
2;0;406;0;982;
2;0;408;0;921;
2;0;408;0;842;
2;0;408;0;707;
2;0;406;0;605;
2;0;406;0;985;
2;0;406;0;914;
2;0;406;0;907;
2;0;405;0;1151;
2;0;401;0;1723;
2;0;401;0;2176;
2;0;399;0;1674;
2;0;399;0;1286;
2;0;399;0;1286;
2;0;399;0;1925;
2;0;400;0;1910;
2;0;400;0;1830;
2;0;401;0;1463;
2;0;400;0;1340;
2;0;398;0;1440;
2;0;397;0;1483;
2;0;395;0;2061;
2;0;394;0;2247;
2;0;394;0;2520;
2;0;396;0;1936;
2;0;396;0;1669;
2;0;398;0;1573;
2;0;402;0;3273;
2;0;403;0;3827;
2;0;405;0;3008;
2;0;406;0;2608;
2;0;407;0;1413;
2;0;405;0;2354;
2;0;404;0;1209;
2;0;402;0;2638;
2;0;397;0;2809;
2;0;394;0;2622;
2;0;394;0;1705;
2;0;395;0;2584;
2;0;391;0;2514;
2;0;393;0;2717;
2;0;399;0;2503;
2;0;404;0;1271;
2;0;408;0;1176;
2;0;409;0;1912;
2;0;410;0;2635;
2;0;411;0;974;
2;0;410;0;2117;
2;0;405;0;3730;
2;0;402;0;1756;
